"","ID","GB_ACC","Representative.Public.ID","Gene.Title","Gene.Symbol","ENTREZ_GENE_ID","GSM9093","GSM9094","GSM9095","GSM9096","GSM9097"
"183","200655_s_at","NM_006888","NM_006888","calmodulin 1 (phosphorylase kinase, delta) /// calmodulin 2 (phosphorylase kinase, delta) /// calmodulin 3 (phosphorylase kinase, delta)","CALM1 /// CALM2 /// CALM3","801 /// 805 /// 808","823.6","836.1","696.5","796.1","1016.2"
"184","200656_s_at","NM_000918","NM_000918","prolyl 4-hydroxylase, beta polypeptide","P4HB","5034","990.6","428.3","379.2","450.6","510.6"
"185","200657_at","NM_001152","NM_001152","solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5","SLC25A5","292","1382.5","1257.7","1142.1","1180.2","1059.2"
"186","200658_s_at","AL560017","AL560017","prohibitin","PHB","5245","285.4","211.8","255.5","238.2","305.5"
"187","200659_s_at","NM_002634","NM_002634","prohibitin","PHB","5245","172.2","166.6","176.9","95.5","153.5"
"188","200660_at","NM_005620","NM_005620","S100 calcium binding protein A11","S100A11","6282","637.7","490.3","373.4","616.4","977.6"
"189","200661_at","NM_000308","NM_000308","cathepsin A","CTSA","5476","338.6","179.6","153.4","204","278.5"
"190","200662_s_at","NM_014765","NM_014765","translocase of outer mitochondrial membrane 20 homolog (yeast)","TOMM20","9804","502.3","622.1","746.1","466.8","491.8"
"191","200663_at","NM_001780","NM_001780","CD63 molecule","CD63","967","3901.6","2292.8","2234.9","3264.2","3744.8"
"192","200664_s_at","BG537255","BG537255","DnaJ (Hsp40) homolog, subfamily B, member 1","DNAJB1","3337","241.9","119.1","156.2","141.3","147.5"
"193","200665_s_at","NM_003118","NM_003118","secreted protein, acidic, cysteine-rich (osteonectin)","SPARC","6678","5651.9","3069.4","2461.6","4172.2","5050.1"
"194","200666_s_at","NM_006145","NM_006145","DnaJ (Hsp40) homolog, subfamily B, member 1","DNAJB1","3337","254.1","269.6","225.1","226.9","234.2"
"195","200667_at","BF448062","BF448062","ubiquitin-conjugating enzyme E2D 3","UBE2D3","7323","459.7","464.8","476.2","424","379.4"
"196","200668_s_at","BC003395","BC003395","ubiquitin-conjugating enzyme E2D 3","UBE2D3","7323","677.8","576.3","571.6","549.3","390.4"
"197","200669_s_at","NM_003340","NM_003340","ubiquitin-conjugating enzyme E2D 3","UBE2D3","7323","375.1","289.8","335.1","224.6","185.4"
"198","200670_at","NM_005080","NM_005080","X-box binding protein 1","XBP1","7494","277.3","348.4","316.4","318.9","321.5"
"199","200671_s_at","N92501","N92501","spectrin, beta, non-erythrocytic 1","SPTBN1","6711","66.4","32.1","32.2","4.7","8.1"
"200","200672_x_at","NM_003128","NM_003128","spectrin, beta, non-erythrocytic 1","SPTBN1","6711","139.3","262.5","266.2","158.2","148.1"
"201","200673_at","NM_014713","NM_014713","lysosomal protein transmembrane 4 alpha","LAPTM4A","9741","2279.7","1895.1","2257.1","2217","1885.5"
"202","200674_s_at","NM_000994","NM_000994","ribosomal protein L32","RPL32","6161","5208.1","6370","7406","6314.9","6891.8"
"203","200675_at","NM_004356","NM_004356","CD81 molecule","CD81","975","3311.2","2832.2","2894.5","3015.6","3340.9"
"204","200676_s_at","NM_003347","NM_003347","ubiquitin-conjugating enzyme E2L 3","UBE2L3","7332","130.5","110.1","96.7","143.7","152.8"
"205","200677_at","NM_004339","NM_004339","pituitary tumor-transforming 1 interacting protein","PTTG1IP","754","1321.1","1127.4","873.7","979.1","977.7"
"206","200678_x_at","NM_002087","NM_002087","granulin","GRN","2896","694.8","311.9","330.1","322.3","494.3"
"207","200679_x_at","BE311760","BE311760","high mobility group box 1","HMGB1","3146","830.7","713.3","769.9","663.5","535.3"
"208","200680_x_at","NM_002128","NM_002128","high mobility group box 1","HMGB1","3146","2630.1","3561.7","3464.3","3201.2","2934"
"209","200681_at","NM_006708","NM_006708","glyoxalase I","GLO1","2739","963","627.7","812.5","711.3","625.4"
"210","200682_s_at","BG531983","BG531983","ubiquitin-conjugating enzyme E2L 3","UBE2L3","7332","608.3","536.4","457.7","448.1","541.5"
"211","200683_s_at","BE964689","BE964689","ubiquitin-conjugating enzyme E2L 3","UBE2L3","7332","418.9","240.6","237.1","412.8","383.7"
"212","200684_s_at","AI819709","AI819709","ubiquitin-conjugating enzyme E2L 3","UBE2L3","7332","163.1","154","136.9","172.5","205.1"
"213","200685_at","AU146237","AU146237","serine/arginine-rich splicing factor 11","SRSF11","9295","59.3","116.3","161","120.9","78.7"
"214","200686_s_at","NM_004768","NM_004768","serine/arginine-rich splicing factor 11","SRSF11","9295","186.8","569.1","827.1","535.7","513.2"
"215","200687_s_at","NM_012426","NM_012426","splicing factor 3b, subunit 3, 130kDa","SF3B3","23450","240.6","165.1","159.6","131.9","159.1"
"216","200688_at","D13642","D13642","splicing factor 3b, subunit 3, 130kDa","SF3B3","23450","51.6","92.9","56.3","64.1","80.7"
"217","200689_x_at","NM_001404","NM_001404","eukaryotic translation elongation factor 1 gamma /// microRNA 3654","EEF1G /// MIR3654","1937 /// 100500804","4956.3","4831.7","3863.3","4420.3","5289.8"
"218","200690_at","AA927701","AA927701","heat shock 70kDa protein 9 (mortalin)","HSPA9","3313","35","68.8","65.1","63","71.2"
"219","200691_s_at","BC000478","BC000478","heat shock 70kDa protein 9 (mortalin)","HSPA9","3313","268.2","334.1","424.3","311.6","343"
"220","200692_s_at","NM_004134","NM_004134","heat shock 70kDa protein 9 (mortalin)","HSPA9","3313","217.7","255.3","270.5","189.6","169.6"
"221","200693_at","NM_006826","NM_006826","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta","YWHAQ","10971","1473","1365.2","1420.5","1291","975.7"
"222","200694_s_at","NM_020414","NM_020414","DEAD (Asp-Glu-Ala-Asp) box helicase 24","DDX24","57062","261.9","524.5","462.2","502.1","547.1"
"223","200695_at","NM_014225","NM_014225","protein phosphatase 2, regulatory subunit A, alpha","PPP2R1A","5518","523.1","381.6","322.3","462.1","469.4"
"224","200696_s_at","NM_000177","NM_000177","gelsolin","GSN","2934","3173.4","2767.8","2320.1","1880.4","2160.6"
"225","200697_at","NM_000188","NM_000188","hexokinase 1","HK1","3098","374.2","408.6","205.6","346.3","383.3"
"226","200698_at","AL542253","AL542253","KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2","KDELR2","11014","604.6","668.1","583.9","754.3","590"
"227","200699_at","BE962456","BE962456","KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2","KDELR2","11014","705.1","539.2","541.1","762.9","864.8"
"228","200700_s_at","NM_006854","NM_006854","KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2","KDELR2","11014","1023.7","688.4","534.4","544.4","400.5"
"229","200701_at","NM_006432","NM_006432","Niemann-Pick disease, type C2","NPC2","10577","1156.6","810.1","643.9","690.3","940.9"
"230","200702_s_at","BG421209","BG421209","DEAD (Asp-Glu-Ala-Asp) box helicase 24","DDX24","57062","68.3","46.9","53.6","11.3","32.3"
"231","200703_at","NM_003746","NM_003746","dynein, light chain, LC8-type 1","DYNLL1","8655","1331.3","2004.3","1706.5","1891.9","1991.1"
"232","200704_at","AB034747","AB034747","lipopolysaccharide-induced TNF factor","LITAF","9516","1075.6","444.6","278.1","382.6","432.6"
"233","200705_s_at","NM_001959","NM_001959","eukaryotic translation elongation factor 1 beta 2 /// small nucleolar RNA, H/ACA box 41","EEF1B2 /// SNORA41","1933 /// 619569","2046.1","2427.5","2524.2","2194.9","2118.6"
"234","200706_s_at","NM_004862","NM_004862","lipopolysaccharide-induced TNF factor","LITAF","9516","614.9","393.8","201.6","282.4","428.1"
"235","200707_at","NM_002743","NM_002743","protein kinase C substrate 80K-H","PRKCSH","5589","176.8","270.3","172.2","313.7","314"
"236","200708_at","NM_002080","NM_002080","glutamic-oxaloacetic transaminase 2, mitochondrial","GOT2","2806","218.7","331","369.9","362.6","363"
"237","200709_at","NM_000801","NM_000801","FK506 binding protein 1A, 12kDa /// uncharacterized LOC101929368","FKBP1A /// LOC101929368","2280 /// 101929368","1041.1","864.9","965","1025.3","953.2"
"238","200710_at","NM_000018","NM_000018","acyl-CoA dehydrogenase, very long chain","ACADVL","37","577.4","624.2","446.3","938.1","941.7"
"239","200711_s_at","NM_003197","NM_003197","S-phase kinase-associated protein 1","SKP1","6500","316.4","707.1","657.1","721.3","594.9"
"240","200712_s_at","AI633566","AI633566","microtubule-associated protein, RP/EB family, member 1","MAPRE1","22919","271.7","193.4","213.2","158.1","82.1"
"241","200713_s_at","NM_012325","NM_012325","microtubule-associated protein, RP/EB family, member 1","MAPRE1","22919","1130.4","869.1","881","845.2","876.7"
"242","200714_x_at","NM_006812","NM_006812","osteosarcoma amplified 9, endoplasmic reticulum lectin","OS9","10956","700.4","636.4","722.5","707","891.9"
"243","200715_x_at","BC000514","BC000514","ribosomal protein L13a /// small nucleolar RNA, C/D box 32A /// small nucleolar RNA, C/D box 33 /// small nucleolar RNA, C/D box 34 /// small nucleolar RNA, C/D box 35A","RPL13A /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A","23521 /// 26816 /// 26817 /// 26818 /// 26819","1615.6","1637.9","1826","1696.1","2130.8"
"244","200716_x_at","NM_012423","NM_012423","ribosomal protein L13a /// ribosomal protein L13a pseudogene 5 /// small nucleolar RNA, C/D box 32A /// small nucleolar RNA, C/D box 33 /// small nucleolar RNA, C/D box 34 /// small nucleolar RNA, C/D box 35A","RPL13A /// RPL13AP5 /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A","23521 /// 26816 /// 26817 /// 26818 /// 26819 /// 728658","6916.1","8571","8473.1","8949","10128.8"
"245","200717_x_at","NM_000971","NM_000971","ribosomal protein L7","RPL7","6129","7798","6983.1","8754.9","6924.2","6542.6"
"246","200718_s_at","AA927664","AA927664","S-phase kinase-associated protein 1","SKP1","6500","1928.1","1872.3","1919.9","2068.5","2001.8"
"247","200719_at","BE964043","BE964043","S-phase kinase-associated protein 1","SKP1","6500","100.1","236.3","214.5","169.9","131.9"
"248","200720_s_at","AL532341","AL532341","ARP1 actin-related protein 1 homolog A, centractin alpha (yeast)","ACTR1A","10121","319.5","200.2","185.1","226.6","199.8"
"249","200721_s_at","NM_005736","NM_005736","ARP1 actin-related protein 1 homolog A, centractin alpha (yeast)","ACTR1A","10121","260.4","246.4","215.4","245.3","320.7"
"250","200722_s_at","BG258784","BG258784","cell cycle associated protein 1","CAPRIN1","4076","319.8","171.4","278.7","231.8","108.5"
"251","200723_s_at","NM_005898","NM_005898","cell cycle associated protein 1","CAPRIN1","4076","898.9","656.7","739.8","558.7","376.1"
"252","200724_at","BC003358","BC003358","ribosomal protein L10 /// small nucleolar RNA, H/ACA box 70","RPL10 /// SNORA70","6134 /// 26778","20.8","19.9","57","51.1","56.3"
"253","200725_x_at","NM_006013","NM_006013","ribosomal protein L10 /// small nucleolar RNA, H/ACA box 70","RPL10 /// SNORA70","6134 /// 26778","5843.8","5716.9","6036.5","5241.8","5228.2"
"254","200726_at","NM_002710","NM_002710","protein phosphatase 1, catalytic subunit, gamma isozyme","PPP1CC","5501","426.5","681.1","746.9","581.9","585.6"
"255","200727_s_at","AA699583","AA699583","ARP2 actin-related protein 2 homolog (yeast)","ACTR2","10097","170.8","162.9","120.2","156.6","102.3"
"256","200728_at","BE566290","BE566290","ARP2 actin-related protein 2 homolog (yeast)","ACTR2","10097","890.3","649","664.4","692.6","553.3"
"257","200729_s_at","NM_005722","NM_005722","ARP2 actin-related protein 2 homolog (yeast)","ACTR2","10097","365.7","236.9","310.1","283.6","169"
"258","200730_s_at","BF576710","BF576710","protein tyrosine phosphatase type IVA, member 1","PTP4A1","7803","147.6","92","88.2","90.4","45.2"
"259","200731_s_at","AW165960","AW165960","protein tyrosine phosphatase type IVA, member 1","PTP4A1","7803","198.3","84.9","218.8","133.9","76.3"
"260","200732_s_at","AL578310","AL578310","protein tyrosine phosphatase type IVA, member 1","PTP4A1","7803","421","403.2","371.4","453","366.1"
"261","200733_s_at","U48296","U48296","protein tyrosine phosphatase type IVA, member 1","PTP4A1","7803","55.1","65.1","80.4","74","108.8"
"262","200734_s_at","BG341906","BG341906","ADP-ribosylation factor 3","ARF3","377","331.1","215.3","152.6","280.7","327.2"
"263","200735_x_at","NM_005594","NM_005594","nascent polypeptide-associated complex alpha subunit","NACA","4666","3875.1","3893.5","4989.5","3889.3","3837.9"
"264","200736_s_at","NM_000581","NM_000581","glutathione peroxidase 1","GPX1","2876","771.2","454.7","440.1","514","642"
"265","200737_at","NM_000291","NM_000291","phosphoglycerate kinase 1","PGK1","5230","238.5","202.5","171.1","179.7","156.8"
"266","200738_s_at","NM_000291","NM_000291","phosphoglycerate kinase 1","PGK1","5230","922.1","920.1","839.4","754.6","787.2"
"267","200739_s_at","BG338532","BG338532","small ubiquitin-like modifier 3","SUMO3","6612","202.8","130.9","136.1","171.2","124.1"
"268","200740_s_at","NM_006936","NM_006936","small ubiquitin-like modifier 3","SUMO3","6612","299.9","330.6","309.6","339.4","313.2"
"269","200741_s_at","NM_001030","NM_001030","ribosomal protein S27","RPS27","6232","6010.9","7570.6","9064","6856.8","7471.4"
"270","200742_s_at","BG231932","BG231932","tripeptidyl peptidase I","TPP1","1200","980.5","336.7","266.4","439.5","424.4"
"271","200743_s_at","NM_000391","NM_000391","tripeptidyl peptidase I","TPP1","1200","963.5","300.3","256","467.4","536.7"
"272","200744_s_at","AI741124","AI741124","guanine nucleotide binding protein (G protein), beta polypeptide 1","GNB1","2782","599.1","310.6","226.5","263.4","171.6"
"273","200745_s_at","AF070603","AF070603","guanine nucleotide binding protein (G protein), beta polypeptide 1","GNB1","2782","841.5","695.6","577.4","511.3","489.9"
"274","200746_s_at","NM_002074","NM_002074","guanine nucleotide binding protein (G protein), beta polypeptide 1","GNB1","2782","1166.6","983.1","860.3","1008.8","996.9"
"275","200747_s_at","NM_006185","NM_006185","nuclear mitotic apparatus protein 1","NUMA1","4926","439.1","450.8","524.8","419.5","503.7"
"276","200748_s_at","NM_002032","NM_002032","ferritin, heavy polypeptide 1","FTH1","2495","3688.8","1929.3","1918.4","3348.5","3256.5"
"277","200749_at","BF112006","BF112006","RAN, member RAS oncogene family","RAN","5901","186.9","416.5","451.3","305.6","342.3"
"278","200750_s_at","AF054183","AF054183","RAN, member RAS oncogene family","RAN","5901","1002.1","706.2","810","589.3","579"
"279","200751_s_at","BE898861","BE898861","heterogeneous nuclear ribonucleoprotein C (C1/C2)","HNRNPC","3183","479.6","251.6","407.3","254.3","206.4"
"280","200752_s_at","NM_005186","NM_005186","calpain 1, (mu/I) large subunit","CAPN1","823","243","147.3","127","119.7","168"
"281","200753_x_at","BE866585","BE866585","microRNA 636 /// serine/arginine-rich splicing factor 2","MIR636 /// SRSF2","6427 /// 693221","151.7","147.9","148.9","120","103.5"
"282","200754_x_at","NM_003016","NM_003016","microRNA 636 /// serine/arginine-rich splicing factor 2","MIR636 /// SRSF2","6427 /// 693221","851.2","1472.8","1280.7","1030.4","717.5"
"283","200755_s_at","BF939365","BF939365","calumenin","CALU","813","702.7","455.8","607.3","736.3","816.4"
"284","200756_x_at","U67280","U67280","calumenin","CALU","813","647.1","274","320.8","336.4","248.2"
"285","200757_s_at","NM_001219","NM_001219","calumenin","CALU","813","2280","1276.1","1117.2","1408.6","1296.4"
"286","200758_s_at","AI361227","AI361227","nuclear factor, erythroid 2-like 1","NFE2L1","4779","1061.3","587.9","587.1","737.7","660.1"
"287","200759_x_at","NM_003204","NM_003204","nuclear factor, erythroid 2-like 1","NFE2L1","4779","1079.7","925.7","814.6","1034","1064.3"
"288","200760_s_at","N92494","N92494","ADP-ribosylation factor-like 6 interacting protein 5","ARL6IP5","10550","536.4","406.7","353","306","148.8"
"289","200761_s_at","NM_006407","NM_006407","ADP-ribosylation factor-like 6 interacting protein 5","ARL6IP5","10550","728.1","738.5","733.8","780.3","738.5"
"290","200762_at","NM_001386","NM_001386","dihydropyrimidinase-like 2","DPYSL2","1808","454.4","495.8","498.7","382.1","424.4"
"291","200763_s_at","NM_001003","NM_001003","ribosomal protein, large, P1","RPLP1","6176","5342.7","7359.4","7127.2","5384","6321.1"
"292","200764_s_at","AI826881","AI826881","catenin (cadherin-associated protein), alpha 1, 102kDa","CTNNA1","1495","347.9","362.1","292.5","288.6","238.4"
"293","200765_x_at","NM_001903","NM_001903","catenin (cadherin-associated protein), alpha 1, 102kDa","CTNNA1","1495","514.8","571.5","397.4","428.1","486.4"
"294","200766_at","NM_001909","NM_001909","cathepsin D","CTSD","1509","129.4","103.5","69.1","134.6","136.5"
"295","200767_s_at","NM_014612","NM_014612","family with sequence similarity 120A","FAM120A","23196","115.5","112.4","83.8","93.6","98.1"
"296","200768_s_at","BC001686","BC001686","methionine adenosyltransferase II, alpha","MAT2A","4144","617.9","667.2","1010.3","509.2","582.6"
"297","200769_s_at","NM_005911","NM_005911","methionine adenosyltransferase II, alpha","MAT2A","4144","228.2","211.9","243.5","160.7","70.3"
"298","200770_s_at","J03202","J03202","laminin, gamma 1 (formerly LAMB2)","LAMC1","3915","422.1","201.1","205.9","171.6","169.5"
"299","200771_at","NM_002293","NM_002293","laminin, gamma 1 (formerly LAMB2)","LAMC1","3915","1420.8","1131.4","1161.4","1003.2","799.2"
"300","200772_x_at","BF686442","BF686442","prothymosin alpha-like /// prothymosin alpha-like /// microRNA 1244-1 /// microRNA 1244-2 /// microRNA 1244-3 /// prothymosin, alpha","LOC100506248 /// LOC728026 /// MIR1244-1 /// MIR1244-2 /// MIR1244-3 /// PTMA","5757 /// 728026 /// 100302285 /// 100422872 /// 100422885 /// 100506248","2843.5","1604.9","1839","1323.1","1393.8"
