"","ID","GB_ACC","Representative.Public.ID","Gene.Title","Gene.Symbol","ENTREZ_GENE_ID","GSM9098","GSM9099","GSM9100","GSM9101","GSM9102"
"183","200655_s_at","NM_006888","NM_006888","calmodulin 1 (phosphorylase kinase, delta) /// calmodulin 2 (phosphorylase kinase, delta) /// calmodulin 3 (phosphorylase kinase, delta)","CALM1 /// CALM2 /// CALM3","801 /// 805 /// 808","622.8","694.2","725.7","925","1497.9"
"184","200656_s_at","NM_000918","NM_000918","prolyl 4-hydroxylase, beta polypeptide","P4HB","5034","301.8","467","539.1","625.3","648.4"
"185","200657_at","NM_001152","NM_001152","solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5","SLC25A5","292","640.9","976.8","1105.8","1075.2","792.4"
"186","200658_s_at","AL560017","AL560017","prohibitin","PHB","5245","173.1","263.4","228.7","211.6","153.6"
"187","200659_s_at","NM_002634","NM_002634","prohibitin","PHB","5245","183.7","215.9","186.6","203.3","89"
"188","200660_at","NM_005620","NM_005620","S100 calcium binding protein A11","S100A11","6282","327.5","623.6","750.4","371.7","598.6"
"189","200661_at","NM_000308","NM_000308","cathepsin A","CTSA","5476","195.2","251","277.9","212.3","260"
"190","200662_s_at","NM_014765","NM_014765","translocase of outer mitochondrial membrane 20 homolog (yeast)","TOMM20","9804","700.1","385","457.3","616.3","513"
"191","200663_at","NM_001780","NM_001780","CD63 molecule","CD63","967","2628.1","3610","4914.6","3078.4","2831.3"
"192","200664_s_at","BG537255","BG537255","DnaJ (Hsp40) homolog, subfamily B, member 1","DNAJB1","3337","355.3","377.6","290.9","220.5","238.6"
"193","200665_s_at","NM_003118","NM_003118","secreted protein, acidic, cysteine-rich (osteonectin)","SPARC","6678","2027.5","2867.2","4621","3863.2","3704.8"
"194","200666_s_at","NM_006145","NM_006145","DnaJ (Hsp40) homolog, subfamily B, member 1","DNAJB1","3337","434","399.4","316","283.4","311.1"
"195","200667_at","BF448062","BF448062","ubiquitin-conjugating enzyme E2D 3","UBE2D3","7323","478","891.6","446.3","560","492.5"
"196","200668_s_at","BC003395","BC003395","ubiquitin-conjugating enzyme E2D 3","UBE2D3","7323","783.5","783.9","739.2","598.8","841.8"
"197","200669_s_at","NM_003340","NM_003340","ubiquitin-conjugating enzyme E2D 3","UBE2D3","7323","528.9","534.3","480.6","454.8","474.6"
"198","200670_at","NM_005080","NM_005080","X-box binding protein 1","XBP1","7494","288","469","266.5","337.4","296.2"
"199","200671_s_at","N92501","N92501","spectrin, beta, non-erythrocytic 1","SPTBN1","6711","207.3","132.2","254.7","186","242.7"
"200","200672_x_at","NM_003128","NM_003128","spectrin, beta, non-erythrocytic 1","SPTBN1","6711","501.4","392.4","490.7","498.6","565.2"
"201","200673_at","NM_014713","NM_014713","lysosomal protein transmembrane 4 alpha","LAPTM4A","9741","2541.2","1975.6","1906.2","2848.2","2449.2"
"202","200674_s_at","NM_000994","NM_000994","ribosomal protein L32","RPL32","6161","5751.5","7574.2","6089","3745.9","3655.1"
"203","200675_at","NM_004356","NM_004356","CD81 molecule","CD81","975","3248.9","3517.3","3890","3197.2","3535.4"
"204","200676_s_at","NM_003347","NM_003347","ubiquitin-conjugating enzyme E2L 3","UBE2L3","7332","78.6","114.5","120.6","95.6","98.2"
"205","200677_at","NM_004339","NM_004339","pituitary tumor-transforming 1 interacting protein","PTTG1IP","754","1265.2","1269.1","1297.8","1483.2","1392"
"206","200678_x_at","NM_002087","NM_002087","granulin","GRN","2896","490","607.9","668","686","728.7"
"207","200679_x_at","BE311760","BE311760","high mobility group box 1","HMGB1","3146","532.5","758.6","701.4","513.6","504.4"
"208","200680_x_at","NM_002128","NM_002128","high mobility group box 1","HMGB1","3146","2649.2","2949.9","3142.5","1793.5","2105.9"
"209","200681_at","NM_006708","NM_006708","glyoxalase I","GLO1","2739","460.4","976.7","901.6","600.6","603.7"
"210","200682_s_at","BG531983","BG531983","ubiquitin-conjugating enzyme E2L 3","UBE2L3","7332","350.7","440.8","692.4","466.9","494.9"
"211","200683_s_at","BE964689","BE964689","ubiquitin-conjugating enzyme E2L 3","UBE2L3","7332","200.2","283.7","243.5","293.8","392.9"
"212","200684_s_at","AI819709","AI819709","ubiquitin-conjugating enzyme E2L 3","UBE2L3","7332","137.2","121.3","166.4","176.5","214.7"
"213","200685_at","AU146237","AU146237","serine/arginine-rich splicing factor 11","SRSF11","9295","92.5","71.8","60.3","81.6","96.9"
"214","200686_s_at","NM_004768","NM_004768","serine/arginine-rich splicing factor 11","SRSF11","9295","861.6","208","229.2","492.8","349.3"
"215","200687_s_at","NM_012426","NM_012426","splicing factor 3b, subunit 3, 130kDa","SF3B3","23450","170.1","224.3","190.7","154.3","215.2"
"216","200688_at","D13642","D13642","splicing factor 3b, subunit 3, 130kDa","SF3B3","23450","48.2","73.7","66.9","68.3","66.8"
"217","200689_x_at","NM_001404","NM_001404","eukaryotic translation elongation factor 1 gamma /// microRNA 3654","EEF1G /// MIR3654","1937 /// 100500804","3114.4","4934.9","4903.4","3057.5","4249.7"
"218","200690_at","AA927701","AA927701","heat shock 70kDa protein 9 (mortalin)","HSPA9","3313","71.9","64.8","50.7","87.8","58.7"
"219","200691_s_at","BC000478","BC000478","heat shock 70kDa protein 9 (mortalin)","HSPA9","3313","394.3","366.2","289.7","328.4","307"
"220","200692_s_at","NM_004134","NM_004134","heat shock 70kDa protein 9 (mortalin)","HSPA9","3313","240.2","207.4","207.4","211.2","184.6"
"221","200693_at","NM_006826","NM_006826","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta","YWHAQ","10971","1556.4","1076","1173.5","1670.9","1377"
"222","200694_s_at","NM_020414","NM_020414","DEAD (Asp-Glu-Ala-Asp) box helicase 24","DDX24","57062","515.1","365.4","379.8","410","414"
"223","200695_at","NM_014225","NM_014225","protein phosphatase 2, regulatory subunit A, alpha","PPP2R1A","5518","309","588.8","575.1","397.4","380.5"
"224","200696_s_at","NM_000177","NM_000177","gelsolin","GSN","2934","6641","3682.2","4487.4","4667","4251.6"
"225","200697_at","NM_000188","NM_000188","hexokinase 1","HK1","3098","309.6","298.8","314.7","353.4","360.2"
"226","200698_at","AL542253","AL542253","KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2","KDELR2","11014","397.4","408.2","556.3","538.7","712.4"
"227","200699_at","BE962456","BE962456","KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2","KDELR2","11014","328.7","517.6","615.1","418.9","509.8"
"228","200700_s_at","NM_006854","NM_006854","KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2","KDELR2","11014","472.1","797.2","977.3","657","642.9"
"229","200701_at","NM_006432","NM_006432","Niemann-Pick disease, type C2","NPC2","10577","741.2","729.5","1038.8","682.3","700.3"
"230","200702_s_at","BG421209","BG421209","DEAD (Asp-Glu-Ala-Asp) box helicase 24","DDX24","57062","18.2","121.6","88","44.8","64.5"
"231","200703_at","NM_003746","NM_003746","dynein, light chain, LC8-type 1","DYNLL1","8655","1439.3","964.3","1122.7","2465.4","2736.8"
"232","200704_at","AB034747","AB034747","lipopolysaccharide-induced TNF factor","LITAF","9516","558.5","1019.6","640.3","538.5","556.7"
"233","200705_s_at","NM_001959","NM_001959","eukaryotic translation elongation factor 1 beta 2 /// small nucleolar RNA, H/ACA box 41","EEF1B2 /// SNORA41","1933 /// 619569","1691.1","1630.3","1497","1867.5","1963.7"
"234","200706_s_at","NM_004862","NM_004862","lipopolysaccharide-induced TNF factor","LITAF","9516","492.3","405.6","465.5","403.9","297.8"
"235","200707_at","NM_002743","NM_002743","protein kinase C substrate 80K-H","PRKCSH","5589","208.1","376.1","373.6","212.9","202.3"
"236","200708_at","NM_002080","NM_002080","glutamic-oxaloacetic transaminase 2, mitochondrial","GOT2","2806","181.4","279.8","276","270.4","321"
"237","200709_at","NM_000801","NM_000801","FK506 binding protein 1A, 12kDa /// uncharacterized LOC101929368","FKBP1A /// LOC101929368","2280 /// 101929368","828.2","678.8","970.3","1171.2","1002.8"
"238","200710_at","NM_000018","NM_000018","acyl-CoA dehydrogenase, very long chain","ACADVL","37","482.6","654.7","702","413.3","413.9"
"239","200711_s_at","NM_003197","NM_003197","S-phase kinase-associated protein 1","SKP1","6500","580.6","541.5","444.3","636.1","424"
"240","200712_s_at","AI633566","AI633566","microtubule-associated protein, RP/EB family, member 1","MAPRE1","22919","220.3","173.9","236.2","266.5","299.6"
"241","200713_s_at","NM_012325","NM_012325","microtubule-associated protein, RP/EB family, member 1","MAPRE1","22919","647.1","1219.9","1162.1","893.7","1028.6"
"242","200714_x_at","NM_006812","NM_006812","osteosarcoma amplified 9, endoplasmic reticulum lectin","OS9","10956","790.8","813.1","842","805.6","684.9"
"243","200715_x_at","BC000514","BC000514","ribosomal protein L13a /// small nucleolar RNA, C/D box 32A /// small nucleolar RNA, C/D box 33 /// small nucleolar RNA, C/D box 34 /// small nucleolar RNA, C/D box 35A","RPL13A /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A","23521 /// 26816 /// 26817 /// 26818 /// 26819","1868","2068","2382.4","1380.5","1268.2"
"244","200716_x_at","NM_012423","NM_012423","ribosomal protein L13a /// ribosomal protein L13a pseudogene 5 /// small nucleolar RNA, C/D box 32A /// small nucleolar RNA, C/D box 33 /// small nucleolar RNA, C/D box 34 /// small nucleolar RNA, C/D box 35A","RPL13A /// RPL13AP5 /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A","23521 /// 26816 /// 26817 /// 26818 /// 26819 /// 728658","6692.9","8172.4","7570.9","5425.8","5924.5"
"245","200717_x_at","NM_000971","NM_000971","ribosomal protein L7","RPL7","6129","7456.8","8121.4","6420.8","7743.3","8258.4"
"246","200718_s_at","AA927664","AA927664","S-phase kinase-associated protein 1","SKP1","6500","1816.3","1541.6","1578.1","2037.2","2191"
"247","200719_at","BE964043","BE964043","S-phase kinase-associated protein 1","SKP1","6500","119.5","127.7","107.9","106.7","109.3"
"248","200720_s_at","AL532341","AL532341","ARP1 actin-related protein 1 homolog A, centractin alpha (yeast)","ACTR1A","10121","216","278.4","335","261.9","266"
"249","200721_s_at","NM_005736","NM_005736","ARP1 actin-related protein 1 homolog A, centractin alpha (yeast)","ACTR1A","10121","301.4","252.4","296.5","219.4","232.8"
"250","200722_s_at","BG258784","BG258784","cell cycle associated protein 1","CAPRIN1","4076","298","269.2","382.8","290","303.3"
"251","200723_s_at","NM_005898","NM_005898","cell cycle associated protein 1","CAPRIN1","4076","656.6","820.8","702.5","662.5","724.9"
"252","200724_at","BC003358","BC003358","ribosomal protein L10 /// small nucleolar RNA, H/ACA box 70","RPL10 /// SNORA70","6134 /// 26778","65.3","19.3","17.8","55.6","45.9"
"253","200725_x_at","NM_006013","NM_006013","ribosomal protein L10 /// small nucleolar RNA, H/ACA box 70","RPL10 /// SNORA70","6134 /// 26778","5869.9","7582.1","6128.4","3998.6","3964.9"
"254","200726_at","NM_002710","NM_002710","protein phosphatase 1, catalytic subunit, gamma isozyme","PPP1CC","5501","651.3","482.1","410.8","567.9","498.3"
"255","200727_s_at","AA699583","AA699583","ARP2 actin-related protein 2 homolog (yeast)","ACTR2","10097","200.8","315.9","302.4","213.4","249.5"
"256","200728_at","BE566290","BE566290","ARP2 actin-related protein 2 homolog (yeast)","ACTR2","10097","620.2","616.1","683","858.9","1131.4"
"257","200729_s_at","NM_005722","NM_005722","ARP2 actin-related protein 2 homolog (yeast)","ACTR2","10097","420.1","236.7","263.4","466.2","570.4"
"258","200730_s_at","BF576710","BF576710","protein tyrosine phosphatase type IVA, member 1","PTP4A1","7803","83.2","304.6","126.9","123","117.1"
"259","200731_s_at","AW165960","AW165960","protein tyrosine phosphatase type IVA, member 1","PTP4A1","7803","129.1","447.1","198","135.6","96.4"
"260","200732_s_at","AL578310","AL578310","protein tyrosine phosphatase type IVA, member 1","PTP4A1","7803","263.9","786.1","334.2","411.5","289.3"
"261","200733_s_at","U48296","U48296","protein tyrosine phosphatase type IVA, member 1","PTP4A1","7803","54.9","85.2","63.4","77.9","76.6"
"262","200734_s_at","BG341906","BG341906","ADP-ribosylation factor 3","ARF3","377","243.6","357","499","282.3","251.3"
"263","200735_x_at","NM_005594","NM_005594","nascent polypeptide-associated complex alpha subunit","NACA","4666","3785.3","5301.6","4276.9","2922.5","3009.2"
"264","200736_s_at","NM_000581","NM_000581","glutathione peroxidase 1","GPX1","2876","324.5","465.2","517.5","379.4","592.2"
"265","200737_at","NM_000291","NM_000291","phosphoglycerate kinase 1","PGK1","5230","236.3","208.8","187.1","238.2","194.5"
"266","200738_s_at","NM_000291","NM_000291","phosphoglycerate kinase 1","PGK1","5230","630.9","684","737.8","727.9","813.9"
"267","200739_s_at","BG338532","BG338532","small ubiquitin-like modifier 3","SUMO3","6612","159.3","175.2","212.9","171.6","167.9"
"268","200740_s_at","NM_006936","NM_006936","small ubiquitin-like modifier 3","SUMO3","6612","332.5","276.5","313.5","272.5","244.8"
"269","200741_s_at","NM_001030","NM_001030","ribosomal protein S27","RPS27","6232","7892.9","5522.5","4881","5262.1","5495.5"
"270","200742_s_at","BG231932","BG231932","tripeptidyl peptidase I","TPP1","1200","436.9","593","877","677.7","651.7"
"271","200743_s_at","NM_000391","NM_000391","tripeptidyl peptidase I","TPP1","1200","355.1","455.1","700.9","600.8","732.9"
"272","200744_s_at","AI741124","AI741124","guanine nucleotide binding protein (G protein), beta polypeptide 1","GNB1","2782","388.3","531.4","598.6","430.6","441.6"
"273","200745_s_at","AF070603","AF070603","guanine nucleotide binding protein (G protein), beta polypeptide 1","GNB1","2782","609.8","803.3","901.6","770.1","909.8"
"274","200746_s_at","NM_002074","NM_002074","guanine nucleotide binding protein (G protein), beta polypeptide 1","GNB1","2782","974","1157.5","1225.9","989.1","1034.9"
"275","200747_s_at","NM_006185","NM_006185","nuclear mitotic apparatus protein 1","NUMA1","4926","612.3","536.6","648.9","335.2","419.2"
"276","200748_s_at","NM_002032","NM_002032","ferritin, heavy polypeptide 1","FTH1","2495","2860.5","4181.4","4328.3","2420.1","3022.1"
"277","200749_at","BF112006","BF112006","RAN, member RAS oncogene family","RAN","5901","181.4","216.4","172.1","267.7","314.8"
"278","200750_s_at","AF054183","AF054183","RAN, member RAS oncogene family","RAN","5901","567.6","697.6","859.5","814.8","690.8"
"279","200751_s_at","BE898861","BE898861","heterogeneous nuclear ribonucleoprotein C (C1/C2)","HNRNPC","3183","310.5","293.8","307.4","334.8","381"
"280","200752_s_at","NM_005186","NM_005186","calpain 1, (mu/I) large subunit","CAPN1","823","181.4","203.4","216.3","147.4","122.4"
"281","200753_x_at","BE866585","BE866585","microRNA 636 /// serine/arginine-rich splicing factor 2","MIR636 /// SRSF2","6427 /// 693221","226.1","142.2","137.7","175.4","201.9"
"282","200754_x_at","NM_003016","NM_003016","microRNA 636 /// serine/arginine-rich splicing factor 2","MIR636 /// SRSF2","6427 /// 693221","915.5","1752.5","1410.6","746.7","725.9"
"283","200755_s_at","BF939365","BF939365","calumenin","CALU","813","184.8","445.9","711.8","378.9","395.8"
"284","200756_x_at","U67280","U67280","calumenin","CALU","813","171.4","337.5","448.6","363.8","359.4"
"285","200757_s_at","NM_001219","NM_001219","calumenin","CALU","813","536.1","1240.7","1398.3","1268.1","1334.3"
"286","200758_s_at","AI361227","AI361227","nuclear factor, erythroid 2-like 1","NFE2L1","4779","708","690.2","960.5","843.5","1025.2"
"287","200759_x_at","NM_003204","NM_003204","nuclear factor, erythroid 2-like 1","NFE2L1","4779","1042.4","858","1032.4","898.1","853.1"
"288","200760_s_at","N92494","N92494","ADP-ribosylation factor-like 6 interacting protein 5","ARL6IP5","10550","656","532.1","560.3","653.7","578.8"
"289","200761_s_at","NM_006407","NM_006407","ADP-ribosylation factor-like 6 interacting protein 5","ARL6IP5","10550","985.6","845.1","736.2","1162.8","1681.7"
"290","200762_at","NM_001386","NM_001386","dihydropyrimidinase-like 2","DPYSL2","1808","954.2","515","629.2","901.6","1056.1"
"291","200763_s_at","NM_001003","NM_001003","ribosomal protein, large, P1","RPLP1","6176","5657.4","6180.5","5210.2","3907.1","4478.7"
"292","200764_s_at","AI826881","AI826881","catenin (cadherin-associated protein), alpha 1, 102kDa","CTNNA1","1495","504.2","429.6","406.8","409.8","443"
"293","200765_x_at","NM_001903","NM_001903","catenin (cadherin-associated protein), alpha 1, 102kDa","CTNNA1","1495","502.6","569.1","563.2","506.8","623.1"
"294","200766_at","NM_001909","NM_001909","cathepsin D","CTSD","1509","106.7","127.5","220.6","136.9","129.2"
"295","200767_s_at","NM_014612","NM_014612","family with sequence similarity 120A","FAM120A","23196","101.3","101.8","81.6","131.4","167.6"
"296","200768_s_at","BC001686","BC001686","methionine adenosyltransferase II, alpha","MAT2A","4144","846","971.2","800.6","668.4","741.8"
"297","200769_s_at","NM_005911","NM_005911","methionine adenosyltransferase II, alpha","MAT2A","4144","279","385.2","377.3","278","280.5"
"298","200770_s_at","J03202","J03202","laminin, gamma 1 (formerly LAMB2)","LAMC1","3915","273.2","338.8","437.4","418.2","324.1"
"299","200771_at","NM_002293","NM_002293","laminin, gamma 1 (formerly LAMB2)","LAMC1","3915","857.7","1045.9","1160.9","1227.2","971.5"
"300","200772_x_at","BF686442","BF686442","prothymosin alpha-like /// prothymosin alpha-like /// microRNA 1244-1 /// microRNA 1244-2 /// microRNA 1244-3 /// prothymosin, alpha","LOC100506248 /// LOC728026 /// MIR1244-1 /// MIR1244-2 /// MIR1244-3 /// PTMA","5757 /// 728026 /// 100302285 /// 100422872 /// 100422885 /// 100506248","1612","2280.2","2078.7","1775.6","1680"
